userID	bookID	weight
205742	0553244582	10
87351	0380018128	9
198711	0441031277	0
128600	8835940168	0
93130	0345305183	10
28602	840930305	7
183061	0671013955	0
173650	0590118722	0
201290	0440214114	6
252698	0451169514	10
198711	0689815182	0
69971	0819311413	0
173190	0971880107	2
86243	0679893105	0
174911	0451185439	9
257024	0446359866	0
177072	0373701675	0
146175	0380761882	4
188478	8870311848	4
115604	1871676215	0
36554	0816612412	1
161200	0451209907	8
35859	0440213428	0
137589	0060804211	0
135265	1565122054	0
278418	0373098960	0
252695	0020427212	0
271284	044022165X	0
238247	1558746226	0
35719	344235918X	7
205473	0553582852	0
89507	0385335830	7
150960	039914143X	0
198711	0373825064	0
213350	0195103300	0
235392	0380820447	0
26544	0373223358	0
23768	0451208234	0
149907	0374121230	0
189907	0743411250	0
223635	0440204291	5
218613	0345404777	0
39584	1570980160	0
154944	0441304834	10
87141	1558173161	0
84866	0747568499	0
228998	0061000175	0
112001	1551669498	0
29743	0802400310	9
71274	0060391626	0
252328	0425123111	7
167349	0804101701	0
218569	1566260175	0
208568	0380973545	0
52614	0671681311	0
56447	1564762440	0
171118	0374311048	0
231204	0201329697	8
84374	8845915611	0
175117	0385503822	0
203506	0060526777	0
123319	0446603422	0
128332	0142300071	6
7318	034544356X	0
207246	1551662604	0
56856	0425142485	0
258240	1551667002	0
160541	0747276579	0
168036	0590226355	0
238120	0525946829	0
184513	0446610038	8
243785	9561311798	0
121725	0192833553	0
49827	044166251X	4
208374	0881848425	0
185233	0312912153	0
230496	044040150X	0
172119	0060959037	7
219259	0449912507	0
169457	0671741209	10
11676	089604002X	8
107951	0441070159	10
64418	044661209X	7
129851	0767900383	0
144531	0380793334	0
147026	3423781807	7
156140	0425162486	0
35857	0099242125	0
189516	0373163509	0
262151	0061001422	0
238864	0749395990	0
46484	0812515285	10
238781	0373218192	0
141496	0684832291	0
164777	0446667900	9
170518	0446364193	0
149690	0330274066	0
46461	0671553763	0
110483	0316365564	0
153662	0449183203	0
165266	059055042X	5
138425	0671701606	0
86219	1560761156	0
153662	0195002237	5
29259	0385315279	0
271531	0440147301	7
234828	0590431366	0
173684	1567660975	0
33345	0525945415	5
70415	0380807939	0
128835	1578150310	0
44925	B0000C37EK	0
242361	1551668378	0
168719	0345417941	0
135149	044651652X	0
167911	0142000205	0
172742	0874845890	0
247958	0373223919	0
111444	014029628X	6
30384	088730866X	5
249958	0786819146	0
151589	0449209997	7
171118	0099429667	8
109574	0374521409	0
268030	0747232687	8
269578	0688137105	9
201042	0451618718	0
211426	0345304616	0
222941	0380414678	0
73394	055310666X	8
5905	0595250653	0
240401	189457401X	0
49646	0553274503	0
109991	0312140908	7
198711	0671534467	0
225686	1581650086	0
61147	3222129282	10
140080	0553840266	10
26516	0373711646	0
108005	0060176059	0
225161	0176028358	0
198711	0449703975	0
222941	0553579983	0
73394	0312929587	0
141590	0515131210	5
201447	0060738197	6
11676	3426013940	9
143792	0380977788	0
52203	2914471114	0
50129	0061020656	5
123784	0684832291	0
195762	0971880107	0
227705	0312983271	0
180348	0679781587	9
50491	0971880107	0
39646	0525945121	0
201768	0345313860	0
143415	0399142614	5
266226	0446365386	9
227447	0553274295	0
184479	014029628X	0
188119	0971880107	0
259028	0380814021	0
136139	0446670251	8
8681	0385502532	0
237283	0971880107	7
251844	0451209907	0
187822	0140119906	8
200643	0385503822	0
35857	0385502532	0
129883	0312195516	5
267830	043935806X	6
210695	0971880107	3
87555	0440180295	0
216781	0446675059	7
93562	0971880107	0
144882	0312983271	0
141719	0679781587	9
217106	0553282980	0
189492	0140186409	9
27891	0446670251	9
194260	0971880107	0
234240	0451526341	7
153361	0440193613	9
45107	0440221315	10
225763	0812550706	0
157601	0525945415	0
68185	0452281881	6
272202	0064407675	9
192185	0060391626	10
137661	0061000175	0
30854	0671003755	7
64683	0553280945	0
240375	0971880107	0
105745	0971880107	0
10314	0786868716	0
81492	039914143X	9
10447	0446675059	0
185731	0749395990	0
263645	0451526341	0
273086	0451188454	0
249161	0446670251	0
106651	0451209907	0
255489	0345313860	8
182202	0439064872	10
94504	0684832291	0
222296	006097673X	8
70183	0345313860	8
269566	0743411250	0
204333	0441790348	7
84882	0451190491	9
16504	0446670251	10
106768	0440180295	9
19336	0671003755	0
52917	0345412885	7
91633	0440213525	0
137589	0971880107	0
81361	0743411250	0
138543	0345313860	9
32721	0312983271	0
23680	044661209X	0
270820	0684848783	7
238890	0679781587	8
185233	0439064872	0
86489	0767900383	0
63854	0312971346	7
91647	055357227X	3
225810	0312971346	0
268544	0671741209	0
169668	0446667900	0
192245	0671003755	0
128040	0971880107	0
68257	0671741209	4
83166	0786868716	9
229011	0425185710	7
242824	051512947X	0
53281	0971880107	0
9992	0312983271	0
230522	0553579983	0
144910	0449212602	0
127200	1551662604	0
231357	0553280945	10
77383	1550546007	0
221297	0971880107	0
228764	0312971346	0
83390	0446365386	10
37454	0312195516	0
133747	140003065X	0
262399	0446611085	0
202462	0446364193	9
75498	0060934417	0
11676	0312959842	8
240144	0553249754	0
128241	0971880107	2
105476	0971880107	0
158033	0380977788	0
266226	0515131210	0
70063	0312195516	0
209756	0971880107	0
245252	0553244582	0
209272	044022165X	0
33943	0971880107	0
40943	0439064872	0
146702	0345423615	8
136205	055310666X	9
115490	043935806X	0
249924	0446675059	8
242458	044022165X	0
86408	0440180295	10
144886	074756146X	7
35836	0440213525	0
248488	0060959037	0
123790	0671003755	8
26517	0671026011	0
171506	0679781587	9
182554	0312195516	7
268300	0345313860	10
29016	0425185710	8
114444	0449212602	0
247447	0451169514	0
262732	044022165X	7
278356	043935806X	10
224435	0440213525	0
200226	0446610038	0
21356	0671027662	0
240829	044651652X	0
249695	044023722X	7
265115	0312195516	0
66942	0140186409	10
132924	0679781587	7
3300	0439136350	10
24401	0385335482	5
209817	0452281881	10
61845	0380793334	0
127129	0440221315	0
225810	0553249754	0
270674	1853260193	0
202532	0440216842	5
199415	0971880107	0
235705	044023722X	0
251483	0679781587	5
171697	0446610038	7
54911	0971880107	0
69697	0385335482	0
35050	0345412885	0
230708	0440212561	0
110934	0312971346	9
142487	0786868716	10
86202	1400034779	7
190925	0373441908	0
128192	0425162486	6
11676	1551668378	5
60244	140003065X	10
267635	0425162486	0
269566	044022165X	0
8681	0312195516	8
268622	1400034779	0
255814	0786868716	0
253797	0451526341	0
21014	0140119906	0
148744	0553282980	0
264947	0399143947	0
153662	0345374762	0
43992	0749395990	8
228681	044023722X	8
55734	0385335482	0
189689	0743411250	5
270713	0812532619	0
124363	0451190491	10
108800	044022165X	0
55734	044022165X	9
185233	0385316917	0
274004	0060934417	8
227976	0451526341	0
265907	0060959037	0
153662	0679457313	0
232930	0373218192	7
200674	0312912153	0
167800	0439064872	8
217173	0425172546	0
134884	1558746226	0
190741	1551669153	0
196598	0441790348	8
241565	0373026803	5
141450	044651652X	0
165345	044651652X	0
41687	055310666X	8
203380	0767900383	0
174334	0749395990	0
207499	0385503822	0
232708	0440192463	9
196423	0451526341	0
62272	0385502532	0
115120	0439064872	0
124688	1400034779	0
211426	0140186409	7
126736	044651652X	0
273307	0679781587	10
169359	0060391626	8
258290	0060927240	7
214821	0679781587	0
13279	0452281881	2
141194	0446610038	0
245666	0439136350	10
149690	0380977788	0
238613	0312195516	0
225810	0425133540	0
100887	044023722X	0
127914	0345298349	0
234778	0971880107	0
270401	0385335830	0
162780	0449212602	0
211430	0971880107	0
192158	0312195516	7
81865	0380973545	0
147156	0099716607	0
53346	0446670251	10
152309	0060934417	8
107718	0971880107	4
131837	0440214114	0
227451	0440212561	9
129410	044651652X	7
271532	0971880107	0
214654	0812550706	8
273718	0425172546	0
153806	0451526341	0
69188	0312113420	8
268761	0971880107	3
137742	0439136350	10
131091	0061000175	0
39646	0385502532	0
253062	044651652X	8
277462	0312195516	10
30495	0812550706	10
204260	0441790348	6
244171	0451208625	0
22710	0971880107	0
35148	043935806X	10
243584	0380807939	0
40306	0440212561	0
9414	0971880107	7
238639	0345298349	0
19664	0385335482	8
147224	0385502532	0
145369	0446364193	9
20703	1400034779	0
81274	044023722X	0
23902	0451526341	9
103336	0451209907	5
133811	0971880107	0
14897	0345313860	0
17970	0446611085	7
190459	0385335482	0
101874	0373711646	0
187517	044651652X	0
81490	044651652X	4
163202	0345313860	8
33193	0440212561	6
15408	1558746226	0
253629	0671038567	10
240098	044023722X	7
246507	014029628X	0
228998	0425133540	0
139913	1551662604	8
31471	044022165X	10
181223	044023722X	0
92752	0439064872	10
188951	0345304616	0
208147	0525946829	0
258534	0786868716	0
193798	0449006379	8
135831	044651652X	0
230699	1400034779	0
35433	3453147596	5
25981	043935806X	0
66989	0060934417	9
234136	044023722X	0
157083	140003065X	10
166416	0971880107	0
164918	0446610038	0
80810	0671026011	0
83404	0451526341	7
4886	0552138916	10
36836	0312113420	0
41376	0446359866	0
142377	0971880107	0
222220	0446610038	8
117145	0385503822	8
201674	1551667002	0
200171	0060188731	0
248280	0679781587	10
124259	0440213525	3
202947	3746614007	9
205374	0451526341	8
182700	0971880107	0
172834	044023722X	0
190325	1400034779	0
123744	0380973545	0
60797	0971880107	0
183061	043935806X	10
100393	0679781587	7
37493	0312195516	9
882	0679457313	0
13164	0061000175	8
275918	0425185710	0
83382	0060188731	0
94985	0971880107	0
26544	0449183203	0
91113	0060959037	10
103876	0312195516	7
186446	0451209907	0
271448	0446675059	0
227447	0449212602	0
239554	0671003755	0
131046	0425142485	0
211919	0971880107	0
162052	0449212602	0
42724	0971880107	0
138397	0312983271	0
248062	0786868716	10
249628	0684832291	7
127122	0380820447	5
224768	044166251X	7
16413	0553274295	0
146517	044023722X	0
36839	0679781587	0
271622	0525945121	7
179321	0385335482	10
67547	0316777722	6
78448	0671026011	8
148800	0971880107	6
142024	0971880107	0
167436	0316777722	8
199443	0679781587	5
143976	0786868716	6
139467	0679762108	8
7915	0312971346	0
93603	0060959037	8
35859	0446610038	7
69355	0449212602	7
104636	0446359866	0
24194	044651652X	0
39773	0786868716	10
123827	0440180295	9
20115	0140186409	0
201674	0312971346	9
36907	0786868716	7
80837	140003065X	5
58736	0971880107	0
204844	044023722X	9
102967	0553055739	0
254704	0786868716	8
193649	0451526341	9
87555	0441790348	0
34994	0971880107	5
104322	0525946829	8
201323	0441790348	10
5543	0971880107	0
181176	0786868716	0
132318	1558746226	8
118817	0971880107	0
60809	0971880107	0
63394	0451526341	0
241545	0971880107	0
258240	0684848783	0
251394	0425038262	8
28016	0439064872	10
177977	0515131210	8
69499	0971880107	5
95178	0679781587	9
112026	0385335482	0
30263	0374121230	6
256407	0440213525	0
153662	0553249754	0
155014	0440213525	0
200674	0553274295	0
52894	0804109567	0
168478	0373711646	0
196077	0451169514	0
113519	0525946829	0
32773	0786819146	0
205919	0060927240	6
70052	0679781587	0
37950	0439064872	8
76352	0446364193	0
59172	0553579983	0
219683	0140067477	10
87141	0439064872	0
90744	0451526341	8
109899	0440214009	0
229742	0312195516	8
87141	044651652X	0
25253	0679429220	8
24926	0060959037	10
142671	0439064872	0
49661	0971880107	0
15408	0142000205	0
184299	0446364193	0
209174	0446670251	9
219871	0441790348	10
31080	044023722X	0
249939	0441304834	8
159864	0140119906	7
91103	044651652X	6
194513	0515120871	8
203240	0553055739	0
230826	0971880107	0
255218	0525945121	10
3363	0671741209	0
157811	0385503822	10
10560	0312195516	9
55548	0440193613	0
4228	0060959037	0
56856	0451169514	0
96493	0971880107	0
86202	0060934417	0
32148	0385335830	7
206534	0446610038	0
104636	0671003755	8
39134	044022165X	9
167614	044023722X	0
224435	0425143325	0
212923	0449212602	8
108285	0446364193	0
197882	0446611085	0
49205	0142000205	0
158601	0971880107	0
183832	0688170528	9
141070	0439136350	5
125039	0679781587	8
92658	0446607339	7
31541	0142000205	0
122794	0385502532	7
174791	0553274295	0
171165	044651652X	0
216829	0195002237	8
87141	055356451X	0
177458	0971880107	0
112881	0385502532	0
195976	0201329697	8
224393	0786868716	0
197997	0345313860	0
49109	0312195516	0
260183	0345313860	6
62272	0684832291	0
85701	0812570065	0
268711	3492233139	0
86122	0671026011	0
238321	0812550706	0
174152	0385509510	0
111947	0345298349	0
188010	0060391626	0
87929	0451197410	0
141565	0971880107	2
251811	0671003755	0
266283	0385335482	0
164465	043935806X	0
56856	0525945415	0
162639	0971880107	0
101242	0515121487	0
213452	0812550706	0
207341	044023722X	0
57006	0440193613	0
93047	088730866X	7
16916	0345456939	0
204864	0451169514	5
271176	0140186409	10
148744	0671027662	0
123281	0385503822	0
90246	0446670251	0
215820	0446610038	8
133258	0312195516	8
187863	0684848783	5
130705	0452281881	8
80642	0446359866	0
179733	0060738197	0
22121	0971880107	0
201641	0440213525	7
170575	0446611085	0
121345	0451188454	9
212888	0525946829	0
25802	0553280945	8
214879	0671003755	8
152813	0786868716	7
183532	0385335482	0
112026	0312971346	0
229313	0684848783	10
152946	0380977788	8
14521	0446610038	0
187517	0373825064	5
32773	044022165X	0
98904	0446675059	0
27786	0446364193	5
81368	0786868716	10
171130	044023722X	10
39584	0060959037	0
250645	044022165X	0
157467	0060934417	10
241414	0441790348	10
224349	0679893105	9
199092	0446670251	9
135241	9681500954	0
265504	0385503822	7
235394	0971880107	0
165116	8845915611	9
31094	0060804211	7
221445	0446359866	8
215746	0399143947	5
108130	0446675059	10
192765	044022165X	8
205980	0671701606	0
64990	0446670251	0
275970	0451526341	0
35857	0786865504	7
78783	0345304616	0
201684	0312971346	8
193469	0439064872	10
116521	0679781587	8
81682	0446675059	0
238120	0679426159	0
18476	0142000205	7
145619	0446364193	0
91634	0971880107	10
126207	140003065X	10
278373	0971880107	0
263460	014029628X	0
188010	0749395990	8
127564	0060934417	9
14015	0971880107	0
78834	0446364193	0
110661	044023722X	7
91017	0440214114	0
55892	0060391626	0
133747	0312140908	0
127121	0971880107	0
259378	0312971346	0
122716	0440212561	10
15795	0688170528	8
270820	0312195516	8
218552	0743436679	0
242824	0440221315	0
171783	0441790348	9
66829	0446603422	0
82926	0440193613	0
75591	0385509510	9
2855	0439064872	0
79980	0688170528	7
179978	1400034779	0
259223	0971880107	0
219558	0971880107	0
171359	0515120871	10
114414	0060934417	0
274227	0425143325	5
48911	0971880107	0
177373	1400034779	0
124489	0553280945	0
249989	0971880107	4
180658	0446610038	7
81771	0345417941	0
194669	0446364193	0
114446	043935806X	10
171858	0786868716	7
251422	0451197410	0
129806	0140186409	0
221687	0786868716	0
173852	0671013955	0
107960	0515121487	0
17282	0345453409	0
9260	0971880107	0
11676	0446670251	8
242409	0553274503	0
2977	0971880107	0
59727	0380977788	0
144944	0553274295	8
235105	0425188566	6
98741	0060391626	0
178032	0786868716	7
238540	0439064872	8
274808	0451197410	0
138855	0345423615	7
145449	0971880107	0
56554	0399143947	9
177690	0671034413	0
210959	0425133540	0
182414	044022165X	0
1848	0786868716	10
258879	0679781587	0
109955	0767900383	0
211426	0060809736	0
150386	055356451X	8
242106	0345313860	10
135831	0060391626	0
73394	0446611085	0
232131	044023722X	0
127432	0312971346	10
9574	0312971346	7
191761	0312195516	0
6795	0446359866	8
229682	1400034779	8
42914	0971880107	0
142579	0425172546	5
114988	1400034779	7
264031	0446675059	0
225717	0446610038	7
98391	1551667002	5
265313	0451190491	0
6007	0373834284	5
261059	3442453305	0
46342	0446611085	9
251003	044651652X	5
228681	0743411250	0
213973	0786868716	0
88937	0449212602	7
203240	0385335482	0
137981	0971880107	0
263325	0671003755	8
127429	0385503822	0
132173	0373834284	8
271448	0439064872	0
55779	0440214114	0
219008	0684848783	7
13273	0312983271	7
153322	0451190491	0
265115	0440237300	0
211610	2070373630	0
214528	0449212602	0
186039	0060096195	0
11676	2070373630	8
235105	044023722X	0
127147	0679781587	8
99347	0971880107	0
35857	0380814021	0
173879	0440213525	0
62891	0446359866	0
204864	0312929587	0
93426	0380820447	0
122506	0971880107	0
83671	0440212561	0
46322	140003065X	9
15361	0446365386	0
55492	0671026011	0
43842	0743436679	0
231897	0671038567	9
129338	0425142485	8
78553	034544356X	10
28705	0786868716	9
158295	0451208234	6
163196	0971880107	0
258534	0312971346	10
200674	0446359866	0
140711	0060959037	9
199901	0374121230	0
15408	0316777722	7
124322	044022165X	0
42597	044023722X	9
105627	0345298349	0
109899	0446517984	0
52350	043935806X	9
105517	0439064872	8
33580	0446675059	8
53846	0385502532	0
160760	0971880107	0
242640	0525946829	0
248821	0060934417	0
182053	0345313860	10
173906	0316777722	0
184299	044023722X	0
134797	044166251X	0
169779	0385503822	0
102571	0767900383	5
140192	0971880107	0
205517	0345298349	0
184904	0345313860	8
209875	0440213525	8
61307	0786865504	10
244189	0679781587	0
136851	8838910987	0
165319	0312195516	0
184532	0451169514	7
258534	055357227X	7
71234	0971880107	0
201725	0312195516	10
273483	0446611085	8
209303	0142000205	0
15021	0425133540	1
18097	0971880107	0
241306	0345313860	9
144361	0767900383	9
165449	044023722X	9
182993	0679429220	0
221008	0679781587	8
241012	0971880107	0
224209	140003065X	0
219219	0525946829	8
56650	0385335482	9
259078	0440240891	8
30261	0971880107	0
175003	0425142485	0
15982	0971880107	0
69078	0374121230	0
84229	0971880107	0
144534	0440212561	0
228764	0385316917	0
204474	0060934417	0
81977	0380977788	9
22625	0786868716	9
37790	0345313860	8
211098	0312971346	5
110973	0425142485	0
208620	044023722X	3
53477	0380814021	10
26621	0385335482	9
149934	0446517984	8
78553	0743411250	0
4781	0971880107	0
92184	0380793334	0
52584	0446675059	0
25403	0671003755	5
214179	0671003755	10
29259	0345298349	0
170227	0140119906	0
122506	0679429220	0
140979	044023722X	0
6336	0679429220	0
137849	043935806X	8
59912	0971880107	0
169957	3442453305	0
27812	0060738197	0
264031	0679781587	0
228641	0449212602	0
7158	0446611085	8
160401	0312113420	7
30487	043935806X	0
222296	0671003755	6
151482	0971880107	0
255814	0385502532	0
167678	0312195516	0
28289	0385509510	10
259584	0060391626	8
224764	0440180295	0
230522	0743411250	0
190925	1551669153	0
47368	0385335830	0
98491	0385503822	0
267529	0425185710	6
114434	0971880107	9
73394	0380814021	0
258534	0440213525	9
120090	0684848783	8
201677	0525946829	5
141842	0971880107	9
43246	0312971346	0
223066	0679781587	0
78481	0385502532	0
168132	0451209907	0
48579	0439064872	10
254189	0971880107	0
261829	0786015055	0
231264	1551669498	0
208863	0971880107	0
28481	0439064872	9
139359	0446675059	0
263163	0060959037	0
164858	0312983271	7
275922	0060959037	0
224349	0064407675	0
247752	0425172546	0
187835	1400034779	8
192662	0684848783	9
135045	0449212602	10
216670	0345404777	0
204457	0312971346	8
3869	0385335482	0
22981	0971880107	0
21014	0374121230	0
254	0439064872	9
47116	0439064872	0
28634	044651652X	10
229551	0380811065	0
269719	0385335482	0
135673	0064407675	8
5582	044651652X	7
269916	0971880107	0
159033	0679781587	0
51803	0553280945	6
221948	014029628X	0
94129	0971880107	0
80538	014029628X	8
263325	0786868716	8
211426	0312983271	0
199178	0971880107	3
69389	0060391626	8
257204	0425172546	0
160735	055356451X	0
46452	0440213525	0
165759	0345404777	0
31826	0373825064	0
41980	0140345809	8
111241	044023722X	0
269439	0140119906	9
251378	0446610038	9
187256	0971880107	7
141493	0380820447	0
108752	0971880107	0
55375	0060959037	0
226965	0060391626	6
272456	0316777722	9
134137	0142000205	0
62688	1560761156	7
263877	0312195516	0
237805	0679426159	0
29779	0425133540	7
198711	1551668378	0
38762	0971880107	0
229011	0762188618	0
196050	0385509510	7
170652	0446610038	8
21031	0446359866	0
5151	0812550706	10
210923	0971880107	3
181156	0971880107	4
106007	0671003755	7
107270	0971880107	0
79754	0451188454	0
63394	0671003755	0
98574	0679454489	8
131402	0330274066	0
22396	0060188731	9
143163	0671026011	10
53799	0971880107	0
211426	0446603422	0
151790	014029628X	0
120485	0971880107	0
112765	0971880107	0
220307	0440193613	0
105295	0971880107	0
58224	0446610038	9
217375	0688170528	0
245157	0446603422	0
203240	0553274295	0
88283	0380814021	9
225731	006097673X	8
220484	0385335482	9
143792	0060934417	0
222683	0971880107	7
269566	0767900383	0
163307	0307123243	0
151043	0385335482	0
66443	0971880107	0
9417	0425185710	0
199981	0316777722	0
158254	0385335482	6
203799	0425172546	0
144727	0446364193	8
96608	0449212602	5
10532	0971880107	0
90616	0060391626	5
182284	0671026011	0
167800	0743411250	0
52798	0786868716	0
107244	0425133540	0
148929	140003065X	0
27352	0060959037	10
174642	0679781587	0
215980	0440180295	0
165253	0310412315	0
221870	055356451X	0
58022	0786868716	0
235105	0440212561	0
11143	0380710722	0
216925	0385502532	7
193470	0688170528	0
217375	0449212602	0
41057	044023722X	0
254144	0446610038	0
258534	043935806X	0
54429	043935806X	10
132168	0451188454	0
234359	0064407675	0
168592	0440237300	5
114544	0743411250	7
87555	0451526341	0
98320	044022165X	0
209875	0971880107	0
121042	055358460X	0
76530	0385509510	8
4938	0425185710	0
