userID	bookID	weight
67997	0375725784	0
118817	0971880107	0
6251	0312278586	0
27813	0971880107	0
224349	0451203895	0
34588	0316601950	9
31315	0312270801	0
61257	0375725784	10
234721	0441004016	0
256843	0446605484	10
149934	0553280341	0
31826	0385504209	10
65345	044651652X	4
140974	0552996181	0
99314	0316569321	10
216466	0821772953	0
260484	0971880107	0
278633	0553278355	8
128331	0345356365	0
81207	0060928336	0
263413	0380718340	0
205085	0060928336	5
35793	0670894184	0
55892	0312421001	0
127429	0060192704	0
208671	0316569321	7
177113	042516098X	4
178181	0060976845	0
102275	0552996181	0
14461	0971880107	8
106225	0440214041	0
85340	0553574574	7
80820	0971880107	0
258884	0553280341	5
204864	0142003379	0
55492	0451524497	0
225810	0425116417	0
154730	0440234743	7
254822	0446394521	7
180651	0552996181	0
245963	0425116417	0
16634	0679459596	0
82414	044651652X	6
74752	0553271636	6
122793	0060976845	0
129368	0140293248	10
52350	0486264645	0
148898	0380570009	10
42323	006101432X	0
251613	0891073906	0
6575	0385504209	0
209174	0316789976	7
44728	0553573209	0
49683	038550120X	0
212237	0140293248	9
222353	0060976845	7
268622	0553574574	0
274301	0440221595	0
157811	0684853523	10
127359	042516098X	0
112765	0971880107	0
254899	0553279912	0
190976	0804106304	0
256822	0440224705	6
39646	0316096199	0
211426	0553289411	9
20462	0440234743	0
115037	0385720106	9
261829	051513628X	0
107021	0060976845	0
98904	0451160916	0
226006	0684853523	8
113106	0385504209	8
166123	0671782525	0
274346	0553273914	0
131027	0446606243	0
35859	0553573209	0
204591	051513628X	10
66225	0743212002	0
19711	0553580221	8
183923	0446611867	6
105238	0061097314	0
259629	0061099341	0
267722	0060976845	0
18039	0971880107	0
114868	0743225406	0
37950	0971880107	3
6251	0684853523	0
102967	0671689746	0
10001	0451163524	0
785	0743237188	5
191536	0451197747	0
104880	034540288X	0
56856	0451163524	0
11676	0345311485	7
266056	0446606243	0
102378	0060928336	0
5903	0446605484	0
39773	044651652X	0
28634	0684872153	10
123056	0805063897	0
212580	0316601950	7
94129	0971880107	0
36299	038080719X	0
33816	0679444815	8
36606	051716213X	10
237064	0316601950	7
129045	0385504209	0
137437	0971880107	0
217375	0553583441	0
48213	0671027360	0
102321	0971880107	0
195016	0670865796	7
114662	0312022824	5
263577	081296666X	0
121138	0671776134	0
31740	068484477X	0
184513	0553569910	7
137871	8804390298	0
80695	0553273914	0
110973	034540288X	0
94836	0312278586	0
56447	0743225406	0
21659	0449221490	10
67840	0385504209	10
242639	0441172695	0
227014	0553564528	9
102275	0971880107	4
155047	0971880107	0
49422	0380727501	0
163804	0446394521	0
144997	0446363251	0
11676	0446673544	0
147921	0385504209	0
160841	0671027360	9
108352	0684872153	0
128331	081296666X	7
54453	0971880107	1
70999	0393324761	0
124489	0060928336	0
14521	0345409876	0
9747	0060976845	0
148695	0446611867	0
166596	0060928336	0
88693	0679444815	8
267549	0440234743	7
150704	0140293248	9
27956	0312278586	6
225617	0385474016	9
200674	0553575090	0
216019	0679444815	0
29080	0385720106	0
11601	0440400104	0
135149	042516098X	0
162639	0553571583	0
30716	0061097314	9
178667	0553280341	0
189334	0385480547	0
142745	0805063897	0
36609	0385720106	0
265595	034540288X	0
197293	0804106304	9
126736	0971880107	0
169496	0385504209	8
139913	0515118656	7
63938	140003180X	0
112280	0440234743	0
102238	0971880107	0
198711	042516098X	0
175052	0061097314	0
75286	0971880107	0
185254	0515126772	0
120169	0446611867	0
109971	0515124060	0
241660	051513628X	8
245963	0440213282	0
94347	0743237188	0
197300	0316601950	8
151537	0312278586	0
151991	0060928336	0
210485	0140293248	6
208147	0553573209	0
93426	0385504209	0
202058	0671027360	9
261066	0553273914	9
159230	0385504209	9
139913	0515132020	9
255092	0553289411	0
161037	0671689746	0
140000	0316601950	8
134884	1558746587	0
240510	0971880107	0
172742	0743225406	10
278144	0446525804	0
99400	0451204158	0
184342	0971880107	0
63956	0743225406	10
160558	014006690X	10
18660	0316096199	5
265751	068484477X	10
258690	0553569910	0
56307	0553575090	0
11676	0380709546	10
91342	051513628X	8
146108	0971880107	0
188273	0553271636	0
88733	0449227545	0
3282	0553289411	0
130474	0671888587	0
135045	0671782525	0
7860	0440214041	8
275970	0316569321	0
107026	0312278586	0
90198	067100042X	0
111979	0515134376	0
156150	0553289411	0
177373	0446532452	0
216397	0971880107	10
227025	0446611867	0
273979	0671007610	0
87141	0553279912	0
135317	0671776134	0
153662	0553280643	0
133557	0553280341	9
245534	0312278586	5
103315	0440234743	0
212965	0515126772	10
30711	0440219760	0
223253	0971880107	0
106816	0671888587	0
153973	0060928336	10
62966	0671027360	10
177090	0316693235	0
190265	0552131067	7
31775	0446611867	7
142256	0971880107	0
126294	0060928336	0
258185	0553583441	0
153662	0553583441	0
21229	0805000321	6
267497	0446606243	0
126726	0385720106	9
189131	0316693235	10
146735	0971880107	0
110912	0385720106	0
165866	0316569321	9
83671	0345422406	5
248718	0446363251	6
115435	0316569321	8
160295	0805063897	0
29209	0671776134	0
212898	0553564528	0
127826	0446611867	0
180651	0345422406	0
135045	0385720106	0
253563	0449221490	0
46351	2020220903	0
39646	0425180638	0
8509	0060976845	0
263877	0316601950	0
51450	0380727501	0
40751	0316569321	7
76223	0786913541	9
60130	0440234743	0
232945	0971880107	0
99347	0345422406	0
72992	0971880107	0
263320	0553573209	5
219838	0553580221	0
255490	0805063897	8
204813	0385504209	10
16634	0312022824	8
123430	0446605484	0
203240	0515118656	7
123981	0451203895	0
129008	0440224705	0
266283	042516098X	8
11676	0671689746	0
258534	0380817691	10
225379	0451204158	6
266226	0140293248	0
45772	0553271636	0
30035	0425180638	0
236399	0380718340	0
187108	0449227545	0
105979	0385720106	0
112093	0553279912	7
230496	0380727501	0
152899	0312278586	7
155172	0310214696	6
226616	0671027360	8
258270	0684872153	0
269114	0440218535	9
21484	0684872153	0
23571	0971880107	0
148680	0553564528	5
31332	044651652X	7
207965	0670865796	0
17869	0312278586	8
129465	051513628X	7
123883	0553573209	5
257204	0425180638	0
213657	0140440224	0
278002	044651652X	0
278469	0316569321	7
183791	0671027360	0
123883	051513628X	5
95509	0671027360	0
95359	0385474016	8
174066	0553569910	0
44774	0061015725	0
127137	0553377868	0
23771	0553580221	7
39646	0971880107	0
73394	0971880107	0
165392	0060928336	9
246980	0553574574	7
116787	0449242072	0
184103	042516098X	5
183995	0345409876	5
156163	0971880107	0
194669	0060928336	0
232929	0140293248	0
113270	0316569321	0
251339	0060511508	10
136313	0553278355	0
243785	0440213282	8
139636	0380718340	0
114217	0804106304	8
241291	0971880107	1
139642	0671027360	0
246247	0804106304	0
147965	0060976845	0
200226	0061099341	9
28150	067946333X	10
84024	0971880107	0
136193	0385504209	8
252071	0515103969	0
195694	0060976845	0
16795	067100042X	0
12538	067102423X	8
125889	0971880107	4
178920	0553273914	0
19664	0385474016	0
136240	0515136379	4
85757	0060976845	6
3100	0316601950	6
263325	0385504209	8
270801	0312140940	9
55202	0060928336	0
242	0971880107	0
164926	0515136379	0
17950	038550120X	0
212898	0553575090	0
46892	0345356365	5
256072	0684853523	6
115490	0385474016	0
85526	0771055706	10
595	0140293248	9
95359	0316601950	10
209961	0140293248	8
125798	0971880107	0
245608	0515136379	7
245963	0440234743	0
95741	0804106304	0
226545	0061099341	0
26544	0553271636	0
13056	0771055706	10
170861	0452280621	0
201548	3471772707	0
187309	0971880107	0
486	0060976845	8
82608	0446673544	0
151459	0891073906	0
134483	1577311000	8
69697	0743419162	0
211919	0385504209	0
277662	0743212002	0
154469	0515118656	6
206563	0553280341	10
44634	0971880107	2
129929	0380817691	5
275970	0393091465	7
85757	0446673544	7
112026	0312278586	0
256402	014039012X	0
30898	0971880107	0
245568	0671689746	0
118533	0971880107	0
178130	0446362778	0
76530	0805063897	7
245816	0971880107	0
233711	0552996181	0
242640	0816708010	0
70359	0671027360	0
244349	0971880107	0
106225	0804106304	0
28891	0670865796	7
119594	0380727501	9
55734	0440214041	0
36256	0446611867	0
39281	044651652X	9
133296	0671525433	10
189392	0805063897	7
98628	0385504209	8
46398	0375725784	0
182459	0316789976	10
162550	0385720106	8
33580	038550120X	0
196077	034540288X	0
26516	0373241143	7
51829	0446611867	7
2559	0060928336	7
250101	0440234743	9
12929	0316096199	0
142555	0971880107	0
131974	0515126772	0
164675	0684848015	0
158506	0345311485	0
60244	0380793253	0
200246	0971880107	0
262998	0804106304	0
267830	0452280621	8
196299	0312200277	9
101304	0312963297	0
260897	0060928336	8
270585	0743237188	5
76818	034540288X	0
236340	0553279912	8
141954	0553279912	8
140255	0060928336	0
19558	0805063897	9
158851	0971880107	0
135458	0553377868	0
143253	0804106304	0
27740	0971880107	0
278325	0440214041	7
152955	0688084923	9
160819	0971880107	0
180495	051513628X	0
108005	0316096199	0
269773	0061099341	9
156214	0671525433	0
156150	0743237188	0
132663	0971880107	0
251642	0971880107	0
23576	0385504209	0
264346	0552996181	9
33974	0316096199	0
101214	0743225406	0
58860	0385504209	0
176459	0385504209	0
105937	0446605484	8
254241	0671741195	0
51350	0515136379	0
124489	0553575090	0
127244	0671027360	10
141842	0971880107	9
69188	0553280643	7
231210	0373825013	0
34133	044651652X	10
63358	0553583441	0
18203	034540288X	8
55492	0393324761	0
259107	1550548913	0
106751	0385720106	0
273307	0743237188	5
49980	0060928336	5
151064	0425180638	7
75551	0345356365	7
138301	0743237188	7
95193	0804106304	0
136304	0971880107	0
212923	0688084893	0
125203	0971880107	0
175536	0312278586	0
103336	0060976845	5
16795	0449221490	0
43619	067100042X	7
145247	0375725784	0
141819	0553575090	0
258534	0553280341	9
159015	0316096199	8
254053	0670865796	0
62081	0553574574	8
59246	0971880107	0
113345	0971880107	0
214786	0671027360	0
7346	0380709546	0
221135	0385474016	7
167349	0440221595	0
100852	0553273914	7
115490	0553279912	0
104636	0440214041	9
148824	0385504209	9
271557	0743225406	8
77491	067102423X	10
138844	0670894184	10
12614	0896939758	0
100846	038550120X	8
258717	0804106304	7
7346	0140293248	0
165987	0380793253	0
219546	0971880107	0
234623	0449221490	0
70594	1550548913	9
216933	0670894184	6
238120	0140440224	0
240219	0316601950	10
273086	0060976845	0
189190	0971880107	0
219652	0971880107	0
206534	0671027360	0
133416	0425180638	0
146803	0451202724	0
149250	0446605484	9
26240	0553569910	7
238781	0804106304	0
232169	0804106304	0
220597	0380718340	0
252848	0525942386	0
105979	0316096199	10
157799	0671025333	0
105937	0679444815	0
238120	1401088945	0
169692	0552131067	8
111983	0380718340	5
259378	0060928336	0
172115	0971880107	0
44925	0375725784	0
40415	0060928336	0
205473	0743225406	0
181223	0440224705	0
238120	0446532452	0
209238	0515132020	9
131476	0971880107	7
219546	0316569321	0
75860	067100042X	0
66323	0385504209	9
101876	068484477X	0
65837	0821772953	6
201346	0671027360	9
206567	0871138190	0
32129	043936213X	0
149690	0679735771	0
269738	0060511508	7
141127	0425180638	8
25695	0385504209	0
91113	0441001971	8
119446	0515132020	0
76942	0316569321	6
128835	0440214041	0
80820	0140293248	0
101141	0515134376	7
176181	0312278586	10
93085	0440213282	0
228764	0345440404	0
199510	1401088945	0
245650	0312963297	8
12433	0451203895	7
204864	0446394521	0
40889	044651652X	0
264085	0971880107	0
205356	0671624415	9
158295	0440214041	6
39646	0385504209	9
158344	0330480774	7
123981	0440218535	0
114868	0553564528	0
258185	0380897393	0
162639	0425180638	8
196442	0316569321	0
146932	0395536804	0
201526	0684872153	0
119579	0671027360	10
153662	067102423X	0
131730	0552996181	8
78834	0060976845	0
213119	0971880107	0
132544	0515132020	0
267326	0345322231	0
270658	0971880107	5
184299	0553279912	7
218568	0553279912	8
255489	0441001971	9
10030	0553292714	0
6563	0684872153	1
39928	0553574574	0
53628	0425093328	0
36836	0399131493	0
108799	0441478123	0
114368	0515136379	5
101550	0971880107	0
114813	0671027360	0
6323	0804106304	0
76626	0312421001	0
138883	0446611867	0
145291	0380728052	9
11676	0061099341	10
131402	0440225078	6
94865	0971880107	0
202182	0553278355	9
39646	0446605484	0
150567	0375725784	0
217017	0316601950	10
48420	0425180638	7
245963	0446363251	0
177050	0440214041	0
207727	0446363251	0
118434	0871138190	0
30806	0440214041	0
76352	0380718340	0
240829	0385504209	0
145413	0060928336	5
218502	0971880107	0
185771	0515103969	0
246646	0971880107	0
50225	0452280621	0
222296	0552996181	0
138441	051513628X	0
35859	0385504209	0
86145	0804106304	6
260316	0316693235	0
217121	0316096199	0
51742	0553271636	0
209882	0345311485	9
53278	0888012802	8
162793	0060976845	0
97848	043936213X	10
269719	0553277758	0
81391	0441478123	0
37538	0312278586	7
141710	0060976845	0
250153	0971880107	7
77307	0385504209	8
251844	0671027360	0
261829	0316096199	8
49422	0767908171	0
188119	0446532452	10
69156	0553280341	7
43058	0971880107	0
62272	0385299109	0
12923	0440234743	10
11676	0373825013	0
231210	0060928336	0
126492	0440234743	0
9343	0385504209	8
144134	0515134376	0
243	0316601950	9
15819	0553279912	0
109491	0515132020	10
270554	0316569321	9
181479	0804106304	0
18401	0821762516	0
163851	0316601950	7
167800	0451197747	0
136382	0515132020	0
6251	0380778726	0
233436	0061097314	7
18401	042516098X	0
208775	0515126489	0
160676	0385720106	0
41596	0971880107	2
31688	0804106304	9
178895	0971880107	5
107784	0671741195	5
160186	067102423X	10
210215	0971880107	0
236172	0671027360	10
35859	067102423X	0
223501	0385504209	7
230293	0684872153	0
64775	0553277758	5
166030	0380718340	0
30824	0553289411	0
28611	0670894184	9
148804	0316601950	0
69919	0440214041	6
109591	0971880107	7
11676	055357681X	4
59150	0971880107	0
105937	0375725784	7
60244	0804106304	8
71470	0971880107	0
17171	0441001971	8
205980	067102423X	0
227520	0971880107	0
63367	068484477X	0
224249	038550120X	0
6671	051513628X	0
170519	0679735461	9
225078	0393324761	0
103024	0553279912	10
59932	0684872153	0
135398	0553280341	0
236322	0316569321	0
202277	0553271636	0
230531	0971880107	3
238222	0425192725	0
4577	0743237188	0
172061	0446363251	7
247055	0061015725	0
177088	0440214041	7
199857	0060928336	0
219546	0671525433	0
205735	0553580221	0
223714	0316693235	8
264637	0451160916	0
